0 0.099897 0.0997533 0.099729 0.099675
0.05 0.242058 0.345131 0.49355 0.644009
0.1 0.34536 0.501033 0.688287 0.846912
0.15 0.427552 0.608918 0.792081 0.919144
0.2 0.490324 0.661589 0.852 0.951333
0.25 0.544814 0.715028 0.887393 0.968624
0.3 0.588158 0.752036 0.91265 0.979014
0.35 0.623637 0.790054 0.930986 0.986403
0.4 0.651831 0.798471 0.940743 0.989827
0.45 0.679291 0.828802 0.94974 0.991636
0.5 0.694795 0.846509 0.959832 0.99493
0.55 0.716897 0.846492 0.966813 0.995915
0.6 0.734109 0.876403 0.969322 0.99649
0.65 0.751624 0.878574 0.975892 0.997508
0.7 0.766111 0.889569 0.977816 0.997627
0.75 0.777777 0.901263 0.982016 0.997855
0.8 0.784486 0.901551 0.984575 0.9987
0.85 0.79607 0.909816 0.986238 0.998722
0.9 0.808582 0.916476 0.987566 0.999057
0.95 0.816561 0.91843 0.989068 0.999112
1 0.830339 0.919165 0.991122 0.999437
1.05 0.834317 0.922207 0.992157 0.999317
1.1 0.839389 0.934096 0.991642 0.999415
1.15 0.846588 0.936948 0.993631 0.999621
1.2 0.850464 0.940084 0.992466 0.999556
1.25 0.862902 0.944351 0.993534 0.99974
1.3 0.858922 0.947625 0.994238 0.999751
1.35 0.86318 0.943527 0.994477 0.999577
1.4 0.875361 0.957118 0.995593 0.999751
1.45 0.879848 0.947593 0.996043 0.999751
1.5 0.878986 0.956685 0.996119 0.999783
1.55 0.884696 0.952212 0.99639 0.999848
1.6 0.887164 0.955787 0.99665 0.999892
1.65 0.894888 0.962976 0.996667 0.999783
1.7 0.89441 0.957929 0.997447 0.99987
1.75 0.89652 0.964888 0.99678 0.999924
1.8 0.900831 0.961648 0.997469 0.999848
1.85 0.903821 0.963776 0.996943 0.999902
1.9 0.90502 0.96804 0.998309 0.999848
1.95 0.906162 0.96752 0.997187 0.999913
2 0.909833 0.968891 0.997897 0.999924
