0 0.0999951 0.0999854 0.0995122 0.0993957
0.05 0.183898 0.246698 0.319522 0.404893
0.1 0.254595 0.369073 0.498888 0.610916
0.15 0.321283 0.466059 0.610127 0.735673
0.2 0.375959 0.541937 0.692195 0.809766
0.25 0.416871 0.596585 0.743941 0.855828
0.3 0.460498 0.644473 0.789746 0.886413
0.35 0.493507 0.681893 0.812615 0.905322
0.4 0.52089 0.706571 0.842098 0.928031
0.45 0.552015 0.728766 0.858 0.941131
0.5 0.571473 0.7504 0.878351 0.951774
0.55 0.596007 0.767683 0.888761 0.956979
0.6 0.613968 0.784302 0.897405 0.965906
0.65 0.631585 0.798649 0.908907 0.968558
0.7 0.647371 0.810795 0.919307 0.971618
0.75 0.661259 0.819732 0.923229 0.976218
0.8 0.67841 0.826795 0.930146 0.981365
0.85 0.692141 0.837156 0.933854 0.981949
0.9 0.699037 0.849859 0.936849 0.984503
0.95 0.710641 0.853688 0.945668 0.986569
1 0.721549 0.86139 0.947883 0.988538
1.05 0.73071 0.863898 0.948361 0.98922
1.1 0.738844 0.874888 0.950459 0.99115
1.15 0.747563 0.875576 0.956283 0.990526
1.2 0.75409 0.879005 0.959141 0.992105
1.25 0.761607 0.884224 0.963278 0.991774
1.3 0.768439 0.888634 0.961454 0.99425
1.35 0.773246 0.893912 0.964039 0.993626
1.4 0.779634 0.894859 0.967541 0.995029
1.45 0.785093 0.90379 0.967863 0.995283
1.5 0.791832 0.900927 0.970049 0.995692
1.55 0.797632 0.906449 0.97398 0.996218
1.6 0.802451 0.90822 0.97202 0.995867
1.65 0.804017 0.911424 0.97282 0.996491
1.7 0.813602 0.912244 0.974254 0.996686
1.75 0.81548 0.91739 0.974634 0.996394
1.8 0.818629 0.918493 0.976839 0.996277
1.85 0.821461 0.920263 0.979102 0.997427
1.9 0.824437 0.921566 0.978234 0.99692
1.95 0.832251 0.923449 0.977873 0.997778
2 0.832393 0.926634 0.979776 0.997329
