0 0.0995822 0.0988579 0.097493 0.1
0.05 0.189791 0.235181 0.260279 0.277889
0.1 0.284081 0.35837 0.413621 0.418056
0.15 0.359053 0.466978 0.536045 0.574111
0.2 0.428795 0.547423 0.614067 0.658167
0.25 0.477911 0.624123 0.695599 0.7255
0.3 0.534903 0.674986 0.749638 0.785167
0.35 0.58062 0.718468 0.791476 0.818611
0.4 0.616999 0.755822 0.828607 0.843889
0.45 0.64571 0.781936 0.860808 0.874667
0.5 0.68126 0.820292 0.884986 0.8885
0.55 0.705439 0.833482 0.900696 0.916333
0.6 0.722688 0.86156 0.920752 0.919944
0.65 0.745202 0.870682 0.924429 0.936444
0.7 0.76204 0.886393 0.932618 0.9385
0.75 0.78156 0.896643 0.945822 0.947778
0.8 0.791539 0.901031 0.948301 0.955222
0.85 0.801971 0.912716 0.949721 0.956444
0.9 0.81374 0.922201 0.958106 0.961111
0.95 0.828503 0.927841 0.96234 0.969722
1 0.838008 0.934206 0.966964 0.972
1.05 0.842486 0.937535 0.970028 0.979389
1.1 0.850912 0.940669 0.974791 0.975611
1.15 0.856999 0.950306 0.975376 0.980333
1.2 0.864561 0.951421 0.979415 0.983944
1.25 0.87204 0.957577 0.981253 0.984278
1.3 0.874812 0.957047 0.981811 0.987056
1.35 0.882618 0.960195 0.98507 0.989556
1.4 0.884638 0.959485 0.985655 0.984167
1.45 0.889694 0.966741 0.985738 0.987389
1.5 0.894325 0.968524 0.987019 0.988778
1.55 0.895717 0.970167 0.989331 0.990333
1.6 0.90374 0.96922 0.989136 0.991111
1.65 0.902827 0.9711 0.990669 0.993167
1.7 0.90734 0.972103 0.990446 0.992056
1.75 0.911247 0.976964 0.991253 0.9925
1.8 0.913357 0.975961 0.99117 0.995667
1.85 0.916393 0.977451 0.992674 0.9935
1.9 0.917695 0.978691 0.993955 0.995889
1.95 0.922131 0.981045 0.994262 0.995611
2 0.92305 0.980181 0.993844 0.995444
