0 0.1 0.099435 0.0993228 0.0990991
0.05 0.227124 0.317695 0.448262 0.54027
0.1 0.339011 0.50313 0.688352 0.822252
0.15 0.430186 0.62235 0.819865 0.922297
0.2 0.49974 0.714701 0.881806 0.957658
0.25 0.553881 0.75313 0.924695 0.977613
0.3 0.587559 0.80435 0.94526 0.986171
0.35 0.625316 0.844949 0.960045 0.99045
0.4 0.658395 0.863345 0.971084 0.993739
0.45 0.678215 0.877232 0.980113 0.995541
0.5 0.697655 0.899435 0.983544 0.997793
0.55 0.719311 0.915209 0.987765 0.998514
0.6 0.734785 0.922633 0.987833 0.998784
0.65 0.754124 0.92974 0.991828 0.998694
0.7 0.765 0.935412 0.992889 0.999234
0.75 0.775328 0.946927 0.994379 0.999505
0.8 0.78874 0.949412 0.995327 0.999775
0.85 0.79409 0.952667 0.995598 0.999685
0.9 0.805322 0.956169 0.996998 0.999775
0.95 0.813271 0.958475 0.998104 0.999865
1 0.821582 0.964294 0.998036 0.999775
1.05 0.827571 0.966249 0.998217 0.99982
1.1 0.833819 0.968373 0.998307 0.999775
1.15 0.843791 0.969898 0.998668 0.99973
1.2 0.842712 0.969469 0.998894 1
1.25 0.852045 0.974881 0.998939 1
1.3 0.855441 0.977401 0.998894 0.999865
1.35 0.861458 0.97426 0.999165 0.999955
1.4 0.862638 0.979356 0.999233 0.99991
1.45 0.866955 0.978452 0.999526 1
1.5 0.873542 0.97696 0.999368 0.99991
1.55 0.87665 0.980271 0.999661 1
1.6 0.878627 0.982452 0.999571 0.999865
1.65 0.883141 0.984282 0.999661 0.99991
1.7 0.88561 0.985062 0.999571 0.999955
1.75 0.887718 0.983797 0.999661 0.999955
1.8 0.889508 0.984554 0.999774 0.999865
1.85 0.893531 0.988181 0.999752 0.999865
1.9 0.897362 0.98652 0.999819 0.99991
1.95 0.898023 0.987051 0.999842 0.99991
2 0.899028 0.989333 0.999865 1
