110.7355623	74.8449848
107.0790698	64.06511628
135.6666667	82.18939394
109.4672489	55.36681223
97.02136752	77.47008547
88.22077922	78.52597403
173.557554	74.79496403
84.19444444	71.69444444
139.4541833	66.94023904
127.9116279	65.74883721
106.2721088	69.03401361
98.81578947	69.76842105
116.2178571	66.94642857
143.5652174	58.69960474
171.3474178	73.54929577
90.21212121	65.99393939
125.937799	60.11483254
137.3167421	57.08144796
119.9946524	55.88235294
128.6573034	56.10674157
116.5762712	58.45762712
176.0984252	77.37795276
108.5615385	65.38461538
160.3878327	73.23954373
98.65420561	69.99065421
91.28342246	58.05882353
103.3115942	62.60869565
89.36410256	59.65641026
97.75280899	52.16292135
116.8952381	67.77142857
118.5734266	60.25874126
103.2992701	61.90510949
104.3977273	53.68181818
106.0769231	55.33198381
117.6526316	49.41052632
111.4026846	54.20805369
100.2394366	64.04929577
89.18287938	57.59143969
96.67948718	52.85897436
159.4331551	69.60427807
192.3708609	95.03311258
113.3015873	68.41269841
95.45762712	63.89830508
79.88372093	65.29651163
114.775	49.9
92.65116279	55.9255814
112.1650943	55.29245283
80.03333333	60.8
98.41463415	54.51829268
84.69444444	60.61111111
90.17857143	68.28571429
52.62025316	94.70886076
83.42405063	64.26898734
43.88944724	104.9949749
65.62264151	74.73584906
78.6884058	71.71014493
60.44594595	96.37837838
74.56097561	66.85365854
68.71126761	70.84507042
75.14782609	81.0173913
84.58450704	75.53521127
75.84353742	79.88435374
69.73684211	69.5
65.9527027	86.62162162
59.26760563	88.9084507
42.21176471	96.75294118
51.2375	92.3625
66.94736842	93.34868421
63.57988166	79.94674556
27.91366906	91.48201439
67.86842105	78.44736842
35.2244898	97.80272109
57.99502488	81.35820896
30.77372263	98.08759124
66.16428571	71.01428571
40.19711538	86.26923077
32.49659864	81.23129252
48.312	86.128
80.51020408	60.15102041
170.4485294	93.76102941
27.21782178	91.98019802
177.6308725	103.5033557
55.13661202	74.83060109
184.92	96.90666667
49.575	70.25625
179.3361345	94.23109244
56.52509653	65.96138996
190.94	98.76
185.8389262	100.7248322
187.2307692	101.0989011
63.8627451	80.33333333
183.6201923	102.4230769
94.17054264	74.02325581
89.44239561	85.61856141
157.4784689	89.18660287
65.57591623	77.95287958
101.9252336	74.68224299
61.63422819	67.92281879
118.7315789	66.17368421
114.3688525	73.23770492
162.75	89.07638889
117.6057692	82.46153846
120.1428571	77.61538462
73.50920245	82.31288344
113.2222222	80.31746032
96.67105263	60.68421053
103.4569536	59.7615894
117.5679012	75.11728395
128.3195266	78.78106509
106.7638889	76.54861111
108.3288591	68.26174497
118.3546326	58.72523962
125.3955556	68.26222222
106.512	79.768
116.939759	68.28313253
113.4598214	62.83035714
89.51388889	65.24305556
81.18644068	76.91525424
91.87820513	71.83974359
101.5497076	71.22807018
97.81818182	77.09848485
88.12258065	80.50967742
85.83458647	57.54135338
74.45263158	76.25789474
85.31527094	73.58128079
76.02463054	69.13300493
78.64052288	77.43137255
123.6299213	52.22834646
94.33333333	73.93939394
66.48616601	70.16205534
131.3349282	55.80382775
62.38304094	59.4122807
126.0651341	56.97701149
123.5661376	52.86243386
127.1985294	63.66176471
119.6571429	60.98857143
133.4026846	52.83892617
133.0440252	66.5408805
126.7669173	72.84962406
129.1338583	62.33858268
131.3296703	55.55677656
136.0147059	59.61764706
137.8176471	61.85882353
134.8796992	57.73684211
141.344186	56.59069767
140.2631579	56.41578947
149.5989583	65.875
149.8858696	62.59782609
144.6554622	68.6302521
133.4244186	66.25
127.6280193	60.12560386
132.5714286	70.18681319
134.4046512	51.17209302
140.2828571	60.62571429
154.0287356	67.08045977
152.4930556	65.98958333
147.3360434	63.87262873
143.9669967	63.53465347
79.96045198	65.01129944
143.2409091	55.85
75.77192982	57.80701754
46.11612903	64.74193548
27.14847162	96.65502183
35.48059701	137.3223881
38.83834586	148.4887218
29.60185185	121.1296296
38.75396825	83.38492063
39.5	148.7682119
41.74538745	70.29520295
37.72052402	72.05240175
36.77934272	75.56807512
28.6377551	88.56122449
52.93589744	88.06410256
61.11152416	72.88475836
64.98984772	59.8680203
65.3196347	57.81278539
54.76013514	66.98310811
39.14112903	83.58467742
49.0175	75.895
54.54913295	59.43930636
42.65454545	90.61363636
43.79132791	83.7804878
31.33757962	88.28025478
27.94036697	98.15137615
40.30350195	142.307393
110.1344053	101.0892353
35.8814433	89.10824742
41.25531915	96.39716312
40.59375	134.6006944
31.635	125.175
39.50869565	128.9217391
46.26885246	134.6819672
31.45625	99.4
37.1884058	100.7101449
59.10483871	103.1774194
34.69364162	117.8439306
54.67613636	93.13636364
42.35238095	124.2238095
51.86231884	102.6376812
42.92857143	101.45
47.72592593	102.3555556
46.93413174	118.9461078
50.47328244	119.5267176
59.47928994	102.2781065
54.75107296	117.3218884
44.08917197	117.8407643
37.74585635	100.5635359
49.70754717	102.25
58.47706422	96.32110092
45.86096257	94.83957219
144.9053254	105.6153846
66.75324675	103.4350649
50.22162162	102.8756757
65.10404624	103.0520231
57.390625	103.1015625
156.4896907	105.2371134
35.45487365	102.2960289
82.99315068	104.9178082
115.9753086	102.8888889
73.76363636	103.4227273
51.97590361	100.7228916
43.98104265	101.8199052
86.28070175	104.3640351
100.9032258	105.4946237
95.71171171	104.1621622
149.0126582	103.4177215
