 58               63               
 58               65               
 58               54               
 58               32               
 58               41               
 58               40               
 58               30               
 58               39               
 51               64               
 51               61               
 51               66               
 51               71               
 51               77               
 51               50               
 51               52               
 51               45               
 51               44               
 51               47               
 51               58               
 51               51               
 51               57               
 51               48               
 51               49               
 51               56               
 51               60               
 51               62               
 51               63               
 51               73               
 51               76               
 51               65               
 51               54               
 51               80               
 51               46               
 51               53               
 51               31               
 51               12               
 51               32               
 51               42               
 51               41               
 51               40               
 51               30               
 51               39               
 51               27               
 51               26               
 51               33               
 51               29               
 51               28               
 51               38               
 51               35               
 57               64               
 57               61               
 57               2                
 57               66               
 57               71               
 57               77               
 57               50               
 57               52               
 57               69               
 57               45               
 57               44               
 57               47               
 57               58               
 57               51               
 57               57               
 57               48               
 57               49               
 57               55               
 57               56               
 57               60               
 57               62               
 57               59               
 57               63               
 57               73               
 57               65               
 57               46               
 57               53               
 48               50               
 48               45               
 48               47               
 48               51               
 48               57               
 48               48               
 48               49               
 48               55               
 48               56               
 48               63               
 48               46               
 48               53               
 48               33               
 48               29               
 48               35               
 49               50               
 49               45               
 49               47               
 49               51               
 49               57               
 49               48               
 49               49               
 49               55               
 49               56               
 49               46               
 49               53               
 49               40               
 49               33               
 55               64               
 55               2                
 55               71               
 55               57               
 55               48               
 55               49               
 55               55               
 55               56               
 55               60               
 55               63               
 55               76               
 55               54               
 55               46               
 55               53               
 56               64               
 56               61               
 56               9                
 56               2                
 56               66               
 56               70               
 56               71               
 56               77               
 56               74               
 56               72               
 56               50               
 56               75               
 56               67               
 56               52               
 56               69               
 56               45               
 56               47               
 56               58               
 56               51               
 56               57               
 56               48               
 56               49               
 56               55               
 56               56               
 56               60               
 56               62               
 56               59               
 56               63               
 56               73               
 56               76               
 56               65               
 56               54               
 56               80               
 56               46               
 56               53               
 56               31               
 56               12               
 56               32               
 56               42               
 56               40               
 56               30               
 56               34               
 56               27               
 56               26               
 56               33               
 56               29               
 56               28               
 56               38               
 56               35               
 60               64               
 60               61               
 60               9                
 60               2                
 60               66               
 60               70               
 60               71               
 60               77               
 60               74               
 60               72               
 60               75               
 60               67               
 60               52               
 60               69               
 60               47               
 60               58               
 60               51               
 60               57               
 60               55               
 60               56               
 60               60               
 60               68               
 60               62               
 60               59               
 60               63               
 60               73               
 60               76               
 60               65               
 60               54               
 60               80               
 60               46               
 60               53               
 60               31               
 60               12               
 60               32               
 60               42               
 60               40               
 60               25               
 60               34               
 60               27               
 60               26               
 60               33               
 60               29               
 60               28               
 60               38               
 60               35               
 68               66               
 68               70               
 68               77               
 68               72               
 68               67               
 68               69               
 68               60               
 68               68               
 68               62               
 68               63               
 68               65               
 62               64               
 62               61               
 62               9                
 62               2                
 62               66               
 62               71               
 62               77               
 62               67               
 62               52               
 62               69               
 62               44               
 62               47               
 62               58               
 62               51               
 62               57               
 62               56               
 62               60               
 62               68               
 62               62               
 62               59               
 62               63               
 62               65               
 62               53               
 59               61               
 59               67               
 59               52               
 59               69               
 59               58               
 59               57               
 59               56               
 59               60               
 59               62               
 59               59               
 59               63               
 63               64               
 63               61               
 63               66               
 63               70               
 63               71               
 63               77               
 63               72               
 63               75               
 63               67               
 63               52               
 63               69               
 63               44               
 63               47               
 63               58               
 63               51               
 63               57               
 63               48               
 63               55               
 63               56               
 63               60               
 63               68               
 63               62               
 63               59               
 63               63               
 63               65               
 73               64               
 73               61               
 73               66               
 73               70               
 73               71               
 73               77               
 73               74               
 73               72               
 73               78               
 73               75               
 73               52               
 73               69               
 73               47               
 73               51               
 73               57               
 73               56               
 73               60               
 73               73               
 73               76               
 73               65               
 73               54               
 73               80               
 73               46               
 73               53               
 73               12               
 73               6                
 73               16               
 73               13               
 73               32               
 73               34               
 73               27               
 73               26               
 73               33               
 73               15               
 73               29               
 73               28               
 76               64               
 76               61               
 76               9                
 76               2                
 76               66               
 76               70               
 76               71               
 76               77               
 76               74               
 76               72               
 76               78               
 76               75               
 76               52               
 76               45               
 76               51               
 76               55               
 76               56               
 76               60               
 76               73               
 76               76               
 76               65               
 76               54               
 76               80               
 76               46               
 76               53               
 76               31               
 76               22               
 76               7                
 76               8                
 76               12               
 76               6                
 76               16               
 76               13               
 76               10               
 76               28               
 76               11               
 65               64               
 65               61               
 65               9                
 65               2                
 65               66               
 65               70               
 65               71               
 65               77               
 65               74               
 65               72               
 65               75               
 65               67               
 65               52               
 65               69               
 65               44               
 65               47               
 65               58               
 65               51               
 65               57               
 65               56               
 65               60               
 65               68               
 65               62               
 65               63               
 65               73               
 65               76               
 65               65               
 65               54               
 65               80               
 65               46               
 65               53               
 65               31               
 65               12               
 65               32               
 65               42               
 65               40               
 65               30               
 65               34               
 65               27               
 65               26               
 65               33               
 65               15               
 65               29               
 65               28               
 65               38               
 65               35               
 54               61               
 54               66               
 54               71               
 54               77               
 54               74               
 54               72               
 54               75               
 54               67               
 54               52               
 54               69               
 54               44               
 54               47               
 54               58               
 54               51               
 54               55               
 54               56               
 54               60               
 54               73               
 54               76               
 54               65               
 54               54               
 54               80               
 54               46               
 54               53               
 54               12               
 54               32               
 54               39               
 54               34               
 54               33               
 54               29               
 54               28               
 54               11               
 54               35               
 80               64               
 80               2                
 80               77               
 80               0                
 80               1                
 80               81               
 80               50               
 80               52               
 80               51               
 80               56               
 80               60               
 80               73               
 80               76               
 80               65               
 80               54               
 80               80               
 80               46               
 80               53               
 80               31               
 80               8                
 80               13               
 80               79               
 80               3                
 80               32               
 80               30               
 80               10               
 80               29               
 80               28               
 80               11               
 46               72               
 46               50               
 46               52               
 46               69               
 46               45               
 46               44               
 46               47               
 46               51               
 46               57               
 46               48               
 46               49               
 46               55               
 46               56               
 46               60               
 46               73               
 46               76               
 46               65               
 46               54               
 46               80               
 46               46               
 46               53               
 46               31               
 46               22               
 46               12               
 46               13               
 46               43               
 46               32               
 46               42               
 46               41               
 46               40               
 46               30               
 46               25               
 46               34               
 46               27               
 46               26               
 46               33               
 46               29               
 46               28               
 46               11               
 46               38               
 46               35               
 53               64               
 53               2                
 53               77               
 53               52               
 53               51               
 53               57               
 53               48               
 53               49               
 53               55               
 53               56               
 53               60               
 53               62               
 53               73               
 53               76               
 53               65               
 53               54               
 53               80               
 53               46               
 53               53               
 53               31               
 53               32               
 53               42               
 53               30               
 53               33               
 53               29               
 53               28               
 31               64               
 31               61               
 31               2                
 31               71               
 31               0                
 31               52               
 31               45               
 31               47               
 31               51               
 31               56               
 31               60               
 31               76               
 31               65               
 31               80               
 31               46               
 31               53               
 31               31               
 31               22               
 31               7                
 31               8                
 31               21               
 31               19               
 31               12               
 31               6                
 31               3                
 31               5                
 31               4                
 31               32               
 31               42               
 31               41               
 31               40               
 31               30               
 31               39               
 31               25               
 31               34               
 31               27               
 31               26               
 31               33               
 31               23               
 31               15               
 31               10               
 31               29               
 31               28               
 31               11               
 31               35               
 22               61               
 22               71               
 22               76               
 22               46               
 22               31               
 22               22               
 22               8                
 22               21               
 22               19               
 22               12               
 22               32               
 22               42               
 22               40               
 22               30               
 22               39               
 22               25               
 22               23               
 22               15               
 22               10               
 22               29               
 7                64               
 7                9                
 7                2                
 7                71               
 7                77               
 7                0                
 7                76               
 7                31               
 7                8                
 7                12               
 7                6                
 7                5                
 7                4                
 7                43               
 7                15               
 7                10               
 7                29               
 7                28               
 8                64               
 8                9                
 8                2                
 8                77               
 8                0                
 8                76               
 8                80               
 8                31               
 8                22               
 8                7                
 8                8                
 8                12               
 8                6                
 8                3                
 8                5                
 8                4                
 8                43               
 8                42               
 8                39               
 8                34               
 8                27               
 8                26               
 8                33               
 8                10               
 8                29               
 8                28               
 8                11               
 21               31               
 21               22               
 21               21               
 21               19               
 21               12               
 21               6                
 21               16               
 21               13               
 21               32               
 21               20               
 21               25               
 21               27               
 21               23               
 21               15               
 21               10               
 21               29               
 21               28               
 19               70               
 19               74               
 19               31               
 19               22               
 19               21               
 19               19               
 19               12               
 19               6                
 19               16               
 19               13               
 19               17               
 19               20               
 19               27               
 19               26               
 19               18               
 19               33               
 19               23               
 19               15               
 19               10               
 19               29               
 19               28               
 12               64               
 12               61               
 12               9                
 12               2                
 12               70               
 12               71               
 12               77               
 12               74               
 12               72               
 12               0                
 12               50               
 12               75               
 12               52               
 12               69               
 12               45               
 12               44               
 12               51               
 12               56               
 12               60               
 12               73               
 12               76               
 12               65               
 12               54               
 12               46               
 12               31               
 12               22               
 12               7                
 12               8                
 12               21               
 12               19               
 12               12               
 12               6                
 12               16               
 12               13               
 12               4                
 12               32               
 12               42               
 12               40               
 12               30               
 12               39               
 12               25               
 12               27               
 12               26               
 12               18               
 12               23               
 12               15               
 12               10               
 12               29               
 12               28               
 6                64               
 6                61               
 6                9                
 6                2                
 6                70               
 6                71               
 6                77               
 6                74               
 6                72               
 6                78               
 6                0                
 6                1                
 6                81               
 6                75               
 6                69               
 6                45               
 6                73               
 6                76               
 6                31               
 6                7                
 6                8                
 6                21               
 6                19               
 6                12               
 6                6                
 6                16               
 6                13               
 6                79               
 6                3                
 6                5                
 6                4                
 6                43               
 6                32               
 6                42               
 6                40               
 6                30               
 6                37               
 6                23               
 6                15               
 6                10               
 6                29               
 6                28               
 6                11               
 6                38               
 16               70               
 16               77               
 16               74               
 16               73               
 16               76               
 16               21               
 16               19               
 16               12               
 16               6                
 16               16               
 16               13               
 16               14               
 16               17               
 16               32               
 16               20               
 16               30               
 16               25               
 16               27               
 16               26               
 16               33               
 16               23               
 16               15               
 16               10               
 16               29               
 16               28               
 13               77               
 13               74               
 13               72               
 13               78               
 13               81               
 13               75               
 13               69               
 13               73               
 13               76               
 13               80               
 13               46               
 13               21               
 13               19               
 13               12               
 13               6                
 13               16               
 13               13               
 13               79               
 13               4                
 13               14               
 13               17               
 13               32               
 13               20               
 13               30               
 13               25               
 13               34               
 13               27               
 13               26               
 13               18               
 13               33               
 13               23               
 13               15               
 13               10               
 13               29               
 13               28               
 13               11               
 13               38               
 13               35               
 79               77               
 79               74               
 79               72               
 79               78               
 79               81               
 79               75               
 79               69               
 79               80               
 79               6                
 79               13               
 79               79               
 79               4                
 79               14               
 79               42               
 79               15               
 79               10               
 79               28               
 79               11               
 3                64               
 3                2                
 3                77               
 3                0                
 3                1                
 3                80               
 3                31               
 3                8                
 3                6                
 3                3                
 3                5                
 3                4                
 3                43               
 3                42               
 3                10               
 3                11               
 5                2                
 5                77               
 5                1                
 5                81               
 5                31               
 5                7                
 5                8                
 5                6                
 5                3                
 5                5                
 5                4                
 5                43               
 5                42               
 5                37               
 5                10               
 5                11               
 5                38               
 4                2                
 4                77               
 4                78               
 4                1                
 4                81               
 4                75               
 4                45               
 4                31               
 4                7                
 4                8                
 4                12               
 4                6                
 4                13               
 4                79               
 4                3                
 4                5                
 4                4                
 4                43               
 4                14               
 4                42               
 4                11               
 43               2                
 43               78               
 43               81               
 43               50               
 43               52               
 43               45               
 43               44               
 43               47               
 43               46               
 43               7                
 43               8                
 43               6                
 43               3                
 43               5                
 43               4                
 43               43               
 43               32               
 43               42               
 43               41               
 43               40               
 43               39               
 43               37               
 43               38               
 14               72               
 14               78               
 14               81               
 14               75               
 14               52               
 14               45               
 14               16               
 14               13               
 14               79               
 14               4                
 14               14               
 14               17               
 14               32               
 14               20               
 14               27               
 14               26               
 14               18               
 14               33               
 14               23               
 14               15               
 14               10               
 14               29               
 14               28               
 14               11               
 17               19               
 17               16               
 17               13               
 17               14               
 17               17               
 17               32               
 17               20               
 17               27               
 17               26               
 17               18               
 17               33               
 17               24               
 17               23               
 17               15               
 17               29               
 17               28               
 32               72               
 32               78               
 32               50               
 32               75               
 32               52               
 32               45               
 32               44               
 32               47               
 32               58               
 32               51               
 32               56               
 32               60               
 32               73               
 32               65               
 32               54               
 32               80               
 32               46               
 32               53               
 32               31               
 32               22               
 32               21               
 32               12               
 32               6                
 32               16               
 32               13               
 32               43               
 32               14               
 32               17               
 32               32               
 32               20               
 32               42               
 32               41               
 32               40               
 32               30               
 32               39               
 32               25               
 32               37               
 32               34               
 32               27               
 32               26               
 32               18               
 32               33               
 32               24               
 32               23               
 32               15               
 32               10               
 32               29               
 32               28               
 32               11               
 32               38               
 32               35               
 20               21               
 20               19               
 20               16               
 20               13               
 20               14               
 20               17               
 20               32               
 20               20               
 20               30               
 20               25               
 20               27               
 20               26               
 20               18               
 20               33               
 20               24               
 20               23               
 20               15               
 20               29               
 20               28               
 42               72               
 42               78               
 42               81               
 42               50               
 42               75               
 42               52               
 42               45               
 42               44               
 42               47               
 42               51               
 42               56               
 42               60               
 42               65               
 42               46               
 42               53               
 42               31               
 42               22               
 42               8                
 42               12               
 42               6                
 42               79               
 42               3                
 42               5                
 42               4                
 42               43               
 42               32               
 42               42               
 42               41               
 42               40               
 42               39               
 42               37               
 42               27               
 42               26               
 42               33               
 42               15               
 42               29               
 42               38               
 42               35               
 41               52               
 41               45               
 41               44               
 41               47               
 41               58               
 41               51               
 41               46               
 41               31               
 41               43               
 41               32               
 41               42               
 41               41               
 41               40               
 41               30               
 41               39               
 41               25               
 41               37               
 41               27               
 41               26               
 41               33               
 41               23               
 41               29               
 41               28               
 41               38               
 40               52               
 40               45               
 40               44               
 40               47               
 40               58               
 40               51               
 40               49               
 40               56               
 40               60               
 40               65               
 40               46               
 40               31               
 40               22               
 40               12               
 40               6                
 40               43               
 40               32               
 40               42               
 40               41               
 40               40               
 40               30               
 40               39               
 40               25               
 40               37               
 40               34               
 40               27               
 40               26               
 40               33               
 40               23               
 40               29               
 40               28               
 40               11               
 40               38               
 40               35               
 30               52               
 30               45               
 30               44               
 30               47               
 30               58               
 30               51               
 30               56               
 30               65               
 30               80               
 30               46               
 30               53               
 30               31               
 30               22               
 30               12               
 30               6                
 30               16               
 30               13               
 30               32               
 30               20               
 30               41               
 30               40               
 30               30               
 30               39               
 30               25               
 30               34               
 30               27               
 30               26               
 30               33               
 30               24               
 30               23               
 30               15               
 30               29               
 30               28               
 30               11               
 30               35               
 39               52               
 39               45               
 39               44               
 39               47               
 39               58               
 39               51               
 39               54               
 39               31               
 39               22               
 39               8                
 39               12               
 39               43               
 39               32               
 39               42               
 39               41               
 39               40               
 39               30               
 39               39               
 39               25               
 39               37               
 39               34               
 39               27               
 39               26               
 39               33               
 39               23               
 39               29               
 39               28               
 39               38               
 39               35               
 25               60               
 25               46               
 25               31               
 25               22               
 25               21               
 25               12               
 25               16               
 25               13               
 25               32               
 25               20               
 25               41               
 25               40               
 25               30               
 25               39               
 25               25               
 25               37               
 25               36               
 25               34               
 25               27               
 25               26               
 25               18               
 25               33               
 25               24               
 25               23               
 25               15               
 25               10               
 25               29               
 25               28               
 25               11               
 25               38               
 25               35               
 37               6                
 37               5                
 37               43               
 37               32               
 37               42               
 37               41               
 37               40               
 37               39               
 37               25               
 37               37               
 37               36               
 37               34               
 37               27               
 37               38               
 37               35               
 36               25               
 36               37               
 36               36               
 36               34               
 36               38               
 36               35               
 34               52               
 34               56               
 34               60               
 34               73               
 34               65               
 34               54               
 34               46               
 34               31               
 34               8                
 34               13               
 34               32               
 34               40               
 34               30               
 34               39               
 34               25               
 34               37               
 34               36               
 34               34               
 34               27               
 34               33               
 34               23               
 34               15               
 34               29               
 34               28               
 34               11               
 34               38               
 34               35               
 27               52               
 27               44               
 27               47               
 27               51               
 27               56               
 27               60               
 27               73               
 27               65               
 27               46               
 27               31               
 27               8                
 27               21               
 27               19               
 27               12               
 27               16               
 27               13               
 27               14               
 27               17               
 27               32               
 27               20               
 27               42               
 27               41               
 27               40               
 27               30               
 27               39               
 27               25               
 27               37               
 27               34               
 27               27               
 27               26               
 27               18               
 27               33               
 27               24               
 27               23               
 27               15               
 27               10               
 27               29               
 27               28               
 27               11               
 27               38               
 27               35               
 26               52               
 26               45               
 26               44               
 26               47               
 26               51               
 26               56               
 26               60               
 26               73               
 26               65               
 26               46               
 26               31               
 26               8                
 26               19               
 26               12               
 26               16               
 26               13               
 26               14               
 26               17               
 26               32               
 26               20               
 26               42               
 26               41               
 26               40               
 26               30               
 26               39               
 26               25               
 26               27               
 26               26               
 26               18               
 26               33               
 26               24               
 26               23               
 26               15               
 26               29               
 26               28               
 26               38               
 26               35               
 18               19               
 18               12               
 18               13               
 18               14               
 18               17               
 18               32               
 18               20               
 18               25               
 18               27               
 18               26               
 18               18               
 18               33               
 18               23               
 33               52               
 33               45               
 33               44               
 33               47               
 33               51               
 33               48               
 33               49               
 33               56               
 33               60               
 33               73               
 33               65               
 33               54               
 33               46               
 33               53               
 33               31               
 33               8                
 33               19               
 33               16               
 33               13               
 33               14               
 33               17               
 33               32               
 33               20               
 33               42               
 33               41               
 33               40               
 33               30               
 33               39               
 33               25               
 33               34               
 33               27               
 33               26               
 33               18               
 33               33               
 33               24               
 33               23               
 33               15               
 33               10               
 33               29               
 33               28               
 33               11               
 33               38               
 33               35               
 24               17               
 24               32               
 24               20               
 24               30               
 24               25               
 24               27               
 24               26               
 24               33               
 24               24               
 24               23               
 23               31               
 23               22               
 23               21               
 23               19               
 23               12               
 23               6                
 23               16               
 23               13               
 23               14               
 23               17               
 23               32               
 23               20               
 23               41               
 23               40               
 23               30               
 23               39               
 23               25               
 23               34               
 23               27               
 23               26               
 23               18               
 23               33               
 23               24               
 23               23               
 23               29               
 23               28               
 23               35               
 15               71               
 15               77               
 15               52               
 15               73               
 15               65               
 15               31               
 15               22               
 15               7                
 15               21               
 15               19               
 15               12               
 15               6                
 15               16               
 15               13               
 15               79               
 15               14               
 15               17               
 15               32               
 15               20               
 15               42               
 15               30               
 15               25               
 15               34               
 15               27               
 15               26               
 15               33               
 15               15               
 15               10               
 15               29               
 15               28               
 15               11               
 15               38               
 15               35               
 10               64               
 10               61               
 10               9                
 10               2                
 10               70               
 10               71               
 10               77               
 10               74               
 10               0                
 10               76               
 10               80               
 10               31               
 10               22               
 10               7                
 10               8                
 10               21               
 10               19               
 10               12               
 10               6                
 10               16               
 10               13               
 10               79               
 10               3                
 10               5                
 10               14               
 10               32               
 10               25               
 10               27               
 10               33               
 10               15               
 10               10               
 10               29               
 10               28               
 10               11               
 10               38               
 10               35               
 29               2                
 29               52               
 29               45               
 29               44               
 29               47               
 29               51               
 29               48               
 29               56               
 29               60               
 29               73               
 29               65               
 29               54               
 29               80               
 29               46               
 29               53               
 29               31               
 29               22               
 29               7                
 29               8                
 29               21               
 29               19               
 29               12               
 29               6                
 29               16               
 29               13               
 29               14               
 29               17               
 29               32               
 29               20               
 29               42               
 29               41               
 29               40               
 29               30               
 29               39               
 29               25               
 29               34               
 29               27               
 29               26               
 29               33               
 29               23               
 29               15               
 29               10               
 29               29               
 29               28               
 29               11               
 29               38               
 29               35               
 28               52               
 28               45               
 28               51               
 28               56               
 28               60               
 28               73               
 28               76               
 28               65               
 28               54               
 28               80               
 28               46               
 28               53               
 28               31               
 28               7                
 28               8                
 28               21               
 28               19               
 28               12               
 28               6                
 28               16               
 28               13               
 28               79               
 28               14               
 28               17               
 28               32               
 28               20               
 28               41               
 28               40               
 28               30               
 28               39               
 28               25               
 28               34               
 28               27               
 28               26               
 28               33               
 28               23               
 28               15               
 28               10               
 28               29               
 28               28               
 28               11               
 28               38               
 28               35               
 11               2                
 11               76               
 11               54               
 11               80               
 11               46               
 11               31               
 11               8                
 11               6                
 11               13               
 11               79               
 11               3                
 11               5                
 11               4                
 11               14               
 11               32               
 11               40               
 11               30               
 11               25               
 11               34               
 11               27               
 11               33               
 11               15               
 11               10               
 11               29               
 11               28               
 11               11               
 11               38               
 11               35               
 38               52               
 38               44               
 38               47               
 38               51               
 38               56               
 38               60               
 38               65               
 38               46               
 38               6                
 38               13               
 38               5                
 38               43               
 38               32               
 38               42               
 38               41               
 38               40               
 38               39               
 38               25               
 38               37               
 38               36               
 38               34               
 38               27               
 38               26               
 38               33               
 38               15               
 38               10               
 38               29               
 38               28               
 38               11               
 38               38               
 38               35               
 35               52               
 35               44               
 35               51               
 35               48               
 35               56               
 35               60               
 35               65               
 35               54               
 35               46               
 35               31               
 35               13               
 35               32               
 35               42               
 35               40               
 35               30               
 35               39               
 35               25               
 35               37               
 35               36               
 35               34               
 35               27               
 35               26               
 35               33               
 35               23               
 35               15               
 35               10               
 35               29               
 35               28               
 35               11               
 35               38               
 35               35               
